,index,id,date,start,win_home,home_away,team,win,team_wins,team_games,running_pct,team_lagged,win_lagged,win_streak
1348,1803,578,1/5/2019,20:00,FALSE,home_team,Milwaukee Bucks,FALSE,27,38,0.710526316,Milwaukee Bucks,TRUE,5
1349,1819,594,1/7/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,28,39,0.717948718,Milwaukee Bucks,FALSE,0
1350,607,609,1/9/2019,20:00,FALSE,away_team,Milwaukee Bucks,TRUE,29,40,0.725,Milwaukee Bucks,TRUE,1
1351,626,628,1/11/2019,19:00,TRUE,away_team,Milwaukee Bucks,FALSE,29,41,0.707317073,Milwaukee Bucks,TRUE,2
1352,635,637,1/13/2019,15:00,FALSE,away_team,Milwaukee Bucks,TRUE,30,42,0.714285714,Milwaukee Bucks,FALSE,0
1353,1879,654,1/15/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,31,43,0.720930233,Milwaukee Bucks,TRUE,1
1354,660,662,1/16/2019,20:00,FALSE,away_team,Milwaukee Bucks,TRUE,32,44,0.727272727,Milwaukee Bucks,TRUE,2
1355,681,684,1/19/2019,19:00,FALSE,away_team,Milwaukee Bucks,TRUE,33,45,0.733333333,Milwaukee Bucks,TRUE,3
1356,1920,696,1/21/2019,14:00,TRUE,home_team,Milwaukee Bucks,TRUE,34,46,0.739130435,Milwaukee Bucks,TRUE,4
1357,1950,726,1/25/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,35,47,0.744680851,Milwaukee Bucks,TRUE,5
1358,738,741,1/27/2019,18:00,TRUE,away_team,Milwaukee Bucks,FALSE,35,48,0.729166667,Milwaukee Bucks,TRUE,6
1359,747,750,1/29/2019,19:00,FALSE,away_team,Milwaukee Bucks,TRUE,36,49,0.734693878,Milwaukee Bucks,FALSE,0
1360,765,768,1/31/2019,20:00,FALSE,away_team,Milwaukee Bucks,TRUE,37,50,0.74,Milwaukee Bucks,TRUE,1
1361,782,785,2/2/2019,19:00,FALSE,away_team,Milwaukee Bucks,TRUE,38,51,0.745098039,Milwaukee Bucks,TRUE,2
1362,786,789,2/4/2019,19:00,FALSE,away_team,Milwaukee Bucks,TRUE,39,52,0.75,Milwaukee Bucks,TRUE,3
1363,2031,807,2/6/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,40,53,0.754716981,Milwaukee Bucks,TRUE,4
1364,814,817,2/8/2019,20:00,FALSE,away_team,Milwaukee Bucks,TRUE,41,54,0.759259259,Milwaukee Bucks,TRUE,5
1365,2054,830,2/9/2019,21:00,FALSE,home_team,Milwaukee Bucks,FALSE,41,55,0.745454545,Milwaukee Bucks,TRUE,6
1366,835,838,2/11/2019,20:00,FALSE,away_team,Milwaukee Bucks,TRUE,42,56,0.75,Milwaukee Bucks,FALSE,0
1367,854,857,2/13/2019,19:00,FALSE,away_team,Milwaukee Bucks,TRUE,43,57,0.754385965,Milwaukee Bucks,TRUE,1
1368,2094,870,2/21/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,44,58,0.75862069,Milwaukee Bucks,TRUE,2
1369,2111,887,2/23/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,45,59,0.762711864,Milwaukee Bucks,TRUE,3
1370,894,897,2/25/2019,20:00,FALSE,away_team,Milwaukee Bucks,TRUE,46,60,0.766666667,Milwaukee Bucks,TRUE,4
1371,915,918,2/27/2019,22:00,FALSE,away_team,Milwaukee Bucks,TRUE,47,61,0.770491803,Milwaukee Bucks,TRUE,5
1372,927,930,3/1/2019,22:00,FALSE,away_team,Milwaukee Bucks,TRUE,48,62,0.774193548,Milwaukee Bucks,TRUE,6
1373,939,942,3/2/2019,21:00,TRUE,away_team,Milwaukee Bucks,FALSE,48,63,0.761904762,Milwaukee Bucks,TRUE,7
1374,951,954,3/4/2019,21:00,TRUE,away_team,Milwaukee Bucks,FALSE,48,64,0.75,Milwaukee Bucks,FALSE,0
1375,2198,974,3/7/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,49,65,0.753846154,Milwaukee Bucks,FALSE,0
1376,2211,987,3/9/2019,21:00,TRUE,home_team,Milwaukee Bucks,TRUE,50,66,0.757575758,Milwaukee Bucks,TRUE,1
1377,996,999,3/10/2019,20:00,TRUE,away_team,Milwaukee Bucks,FALSE,50,67,0.746268657,Milwaukee Bucks,TRUE,2
1378,1008,1011,3/12/2019,20:00,FALSE,away_team,Milwaukee Bucks,TRUE,51,68,0.75,Milwaukee Bucks,FALSE,0
1379,1025,1028,3/15/2019,20:00,FALSE,away_team,Milwaukee Bucks,TRUE,52,69,0.753623188,Milwaukee Bucks,TRUE,1
1380,2269,1045,3/17/2019,15:00,FALSE,home_team,Milwaukee Bucks,FALSE,52,70,0.742857143,Milwaukee Bucks,TRUE,2
1381,2285,1061,3/19/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,53,71,0.746478873,Milwaukee Bucks,FALSE,0
1382,1062,1065,3/20/2019,19:00,TRUE,away_team,Milwaukee Bucks,FALSE,53,72,0.736111111,Milwaukee Bucks,TRUE,1
1383,2306,1082,3/22/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,54,73,0.739726027,Milwaukee Bucks,FALSE,0
1384,2322,1098,3/24/2019,16:00,TRUE,home_team,Milwaukee Bucks,TRUE,55,74,0.743243243,Milwaukee Bucks,TRUE,1
1385,2336,1112,3/26/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,56,75,0.746666667,Milwaukee Bucks,TRUE,2
1386,2348,1124,3/28/2019,20:00,TRUE,home_team,Milwaukee Bucks,TRUE,57,76,0.75,Milwaukee Bucks,TRUE,3
1387,1141,1144,3/31/2019,24:00:00,TRUE,away_team,Milwaukee Bucks,FALSE,57,77,0.74025974,Milwaukee Bucks,TRUE,4
1388,1149,1152,4/1/2019,19:00,FALSE,away_team,Milwaukee Bucks,TRUE,58,78,0.743589744,Milwaukee Bucks,FALSE,0
1389,1174,1177,4/4/2019,20:00,FALSE,away_team,Milwaukee Bucks,TRUE,59,79,0.746835443,Milwaukee Bucks,TRUE,1
1390,2417,1193,4/6/2019,17:00,FALSE,home_team,Milwaukee Bucks,FALSE,59,80,0.7375,Milwaukee Bucks,TRUE,2
1391,2426,1202,4/7/2019,19:00,TRUE,home_team,Milwaukee Bucks,TRUE,60,81,0.740740741,Milwaukee Bucks,FALSE,0
1392,2449,1225,4/10/2019,20:00,FALSE,home_team,Milwaukee Bucks,FALSE,60,82,0.731707317,Milwaukee Bucks,TRUE,1
1393,11,11,10/17/2018,20:00,TRUE,away_team,Minnesota Timberwolves,FALSE,0,1,0,Milwaukee Bucks,FALSE,0
1394,1247,20,10/19/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,1,2,0.5,Minnesota Timberwolves,FALSE,0
1395,26,26,10/20/2018,20:00,TRUE,away_team,Minnesota Timberwolves,FALSE,1,3,0.333333333,Minnesota Timberwolves,TRUE,1
1396,1271,44,10/22/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,2,4,0.5,Minnesota Timberwolves,FALSE,0
1397,61,61,10/24/2018,19:00,TRUE,away_team,Minnesota Timberwolves,FALSE,2,5,0.4,Minnesota Timberwolves,TRUE,1
1398,1295,68,10/26/2018,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,2,6,0.333333333,Minnesota Timberwolves,FALSE,0
1399,1318,91,10/29/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,3,7,0.428571429,Minnesota Timberwolves,FALSE,0
1400,1334,107,10/31/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,4,8,0.5,Minnesota Timberwolves,TRUE,1
1401,119,119,11/2/2018,22:00,TRUE,away_team,Minnesota Timberwolves,FALSE,4,9,0.444444444,Minnesota Timberwolves,TRUE,2
1402,136,136,11/4/2018,21:00,TRUE,away_team,Minnesota Timberwolves,FALSE,4,10,0.4,Minnesota Timberwolves,FALSE,0
1403,143,143,11/5/2018,22:00,TRUE,away_team,Minnesota Timberwolves,FALSE,4,11,0.363636364,Minnesota Timberwolves,FALSE,0
1404,155,155,11/7/2018,22:00,TRUE,away_team,Minnesota Timberwolves,FALSE,4,12,0.333333333,Minnesota Timberwolves,FALSE,0
1405,171,171,11/9/2018,22:00,TRUE,away_team,Minnesota Timberwolves,FALSE,4,13,0.307692308,Minnesota Timberwolves,FALSE,0
1406,1420,193,11/12/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,5,14,0.357142857,Minnesota Timberwolves,FALSE,0
1407,1433,206,11/14/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,6,15,0.4,Minnesota Timberwolves,TRUE,1
1408,1446,219,11/16/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,7,16,0.4375,Minnesota Timberwolves,TRUE,2
1409,1461,234,11/18/2018,15:00,FALSE,home_team,Minnesota Timberwolves,FALSE,7,17,0.411764706,Minnesota Timberwolves,TRUE,3
1410,1487,260,11/21/2018,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,7,18,0.388888889,Minnesota Timberwolves,FALSE,0
1411,265,265,11/23/2018,24:00:00,FALSE,away_team,Minnesota Timberwolves,TRUE,8,19,0.421052632,Minnesota Timberwolves,FALSE,0
1412,1509,282,11/24/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,9,20,0.45,Minnesota Timberwolves,TRUE,1
1413,295,295,11/26/2018,19:00,FALSE,away_team,Minnesota Timberwolves,TRUE,10,21,0.476190476,Minnesota Timberwolves,TRUE,2
1414,1537,310,11/28/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,11,22,0.5,Minnesota Timberwolves,TRUE,3
1415,1559,332,12/1/2018,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,11,23,0.47826087,Minnesota Timberwolves,TRUE,4
1416,1572,345,12/3/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,12,24,0.5,Minnesota Timberwolves,FALSE,0
1417,1587,360,12/5/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,13,25,0.52,Minnesota Timberwolves,TRUE,1
1418,385,385,12/8/2018,22:00,TRUE,away_team,Minnesota Timberwolves,FALSE,13,26,0.5,Minnesota Timberwolves,TRUE,2
1419,394,394,12/10/2018,22:00,TRUE,away_team,Minnesota Timberwolves,FALSE,13,27,0.481481481,Minnesota Timberwolves,FALSE,0
1420,412,412,12/12/2018,22:00,TRUE,away_team,Minnesota Timberwolves,FALSE,13,28,0.464285714,Minnesota Timberwolves,FALSE,0
1421,431,433,12/15/2018,21:00,TRUE,away_team,Minnesota Timberwolves,FALSE,13,29,0.448275862,Minnesota Timberwolves,FALSE,0
1422,1671,446,12/17/2018,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,14,30,0.466666667,Minnesota Timberwolves,FALSE,0
1423,1684,459,12/19/2018,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,14,31,0.451612903,Minnesota Timberwolves,TRUE,1
1424,474,476,12/21/2018,20:00,TRUE,away_team,Minnesota Timberwolves,FALSE,14,32,0.4375,Minnesota Timberwolves,FALSE,0
1425,490,492,12/23/2018,20:00,FALSE,away_team,Minnesota Timberwolves,TRUE,15,33,0.454545455,Minnesota Timberwolves,FALSE,0
1426,501,503,12/26/2018,20:00,FALSE,away_team,Minnesota Timberwolves,TRUE,16,34,0.470588235,Minnesota Timberwolves,TRUE,1
1427,1746,521,12/28/2018,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,16,35,0.457142857,Minnesota Timberwolves,TRUE,2
1428,535,537,12/30/2018,18:00,FALSE,away_team,Minnesota Timberwolves,TRUE,17,36,0.472222222,Minnesota Timberwolves,FALSE,0
1429,542,544,12/31/2018,20:00,TRUE,away_team,Minnesota Timberwolves,FALSE,17,37,0.459459459,Minnesota Timberwolves,TRUE,1
1430,551,553,1/2/2019,20:00,TRUE,away_team,Minnesota Timberwolves,FALSE,17,38,0.447368421,Minnesota Timberwolves,FALSE,0
1431,1797,572,1/4/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,18,39,0.461538462,Minnesota Timberwolves,FALSE,0
1432,1811,586,1/6/2019,15:00,TRUE,home_team,Minnesota Timberwolves,TRUE,19,40,0.475,Minnesota Timberwolves,TRUE,1
1433,600,602,1/8/2019,20:00,FALSE,away_team,Minnesota Timberwolves,TRUE,20,41,0.487804878,Minnesota Timberwolves,TRUE,2
1434,1847,622,1/11/2019,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,20,42,0.476190476,Minnesota Timberwolves,TRUE,3
1435,1856,631,1/12/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,21,43,0.488372093,Minnesota Timberwolves,FALSE,0
1436,653,655,1/15/2019,19:00,TRUE,away_team,Minnesota Timberwolves,FALSE,21,44,0.477272727,Minnesota Timberwolves,TRUE,1
1437,1897,673,1/18/2019,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,21,45,0.466666667,Minnesota Timberwolves,FALSE,0
1438,1912,688,1/20/2019,19:00,TRUE,home_team,Minnesota Timberwolves,TRUE,22,46,0.47826087,Minnesota Timberwolves,FALSE,0
1439,700,703,1/22/2019,21:00,FALSE,away_team,Minnesota Timberwolves,TRUE,23,47,0.489361702,Minnesota Timberwolves,TRUE,1
1440,712,715,1/24/2019,22:00,FALSE,away_team,Minnesota Timberwolves,TRUE,24,48,0.5,Minnesota Timberwolves,TRUE,2
1441,725,728,1/25/2019,21:00,TRUE,away_team,Minnesota Timberwolves,FALSE,24,49,0.489795918,Minnesota Timberwolves,TRUE,3
1442,1963,739,1/27/2019,19:00,FALSE,home_team,Minnesota Timberwolves,FALSE,24,50,0.48,Minnesota Timberwolves,FALSE,0
1443,1981,757,1/30/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,25,51,0.490196078,Minnesota Timberwolves,FALSE,0
1444,2003,779,2/2/2019,21:00,FALSE,home_team,Minnesota Timberwolves,FALSE,25,52,0.480769231,Minnesota Timberwolves,TRUE,1
1445,795,798,2/5/2019,20:00,TRUE,away_team,Minnesota Timberwolves,FALSE,25,53,0.471698113,Minnesota Timberwolves,FALSE,0
1446,811,814,2/7/2019,19:00,TRUE,away_team,Minnesota Timberwolves,FALSE,25,54,0.462962963,Minnesota Timberwolves,FALSE,0
1447,816,819,2/8/2019,21:00,TRUE,away_team,Minnesota Timberwolves,FALSE,25,55,0.454545455,Minnesota Timberwolves,FALSE,0
1448,2068,844,2/11/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,26,56,0.464285714,Minnesota Timberwolves,FALSE,0
1449,2083,859,2/13/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,27,57,0.473684211,Minnesota Timberwolves,TRUE,1
1450,874,877,2/22/2019,19:00,FALSE,away_team,Minnesota Timberwolves,TRUE,28,58,0.482758621,Minnesota Timberwolves,TRUE,2
1451,884,887,2/23/2019,20:00,TRUE,away_team,Minnesota Timberwolves,FALSE,28,59,0.474576271,Minnesota Timberwolves,TRUE,3
1452,2129,905,2/25/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,29,60,0.483333333,Minnesota Timberwolves,FALSE,0
1453,907,910,2/27/2019,19:00,TRUE,away_team,Minnesota Timberwolves,FALSE,29,61,0.475409836,Minnesota Timberwolves,TRUE,1
1454,920,923,2/28/2019,19:00,TRUE,away_team,Minnesota Timberwolves,FALSE,29,62,0.467741935,Minnesota Timberwolves,FALSE,0
1455,947,950,3/3/2019,18:00,TRUE,away_team,Minnesota Timberwolves,FALSE,29,63,0.46031746,Minnesota Timberwolves,FALSE,0
1456,2185,961,3/5/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,30,64,0.46875,Minnesota Timberwolves,FALSE,0
1457,965,968,3/6/2019,19:00,TRUE,away_team,Minnesota Timberwolves,FALSE,30,65,0.461538462,Minnesota Timberwolves,TRUE,1
1458,2212,988,3/9/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,31,66,0.46969697,Minnesota Timberwolves,FALSE,0
1459,2221,997,3/10/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,32,67,0.47761194,Minnesota Timberwolves,TRUE,1
1460,1005,1008,3/12/2019,22:00,TRUE,away_team,Minnesota Timberwolves,FALSE,32,68,0.470588235,Minnesota Timberwolves,TRUE,2
1461,1021,1024,3/14/2019,21:00,TRUE,away_team,Minnesota Timberwolves,FALSE,32,69,0.463768116,Minnesota Timberwolves,FALSE,0
1462,1039,1042,3/17/2019,21:00,TRUE,away_team,Minnesota Timberwolves,FALSE,32,70,0.457142857,Minnesota Timberwolves,FALSE,0
1463,2286,1062,3/19/2019,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,32,71,0.450704225,Minnesota Timberwolves,FALSE,0
1464,1071,1074,3/21/2019,19:00,TRUE,away_team,Minnesota Timberwolves,FALSE,32,72,0.444444444,Minnesota Timberwolves,FALSE,0
1465,1087,1090,3/23/2019,20:00,FALSE,away_team,Minnesota Timberwolves,TRUE,33,73,0.452054795,Minnesota Timberwolves,FALSE,0
1466,2337,1113,3/26/2019,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,33,74,0.445945946,Minnesota Timberwolves,TRUE,1
1467,2356,1132,3/29/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,34,75,0.453333333,Minnesota Timberwolves,FALSE,0
1468,2365,1141,3/30/2019,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,34,76,0.447368421,Minnesota Timberwolves,TRUE,1
1469,2379,1155,4/1/2019,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,34,77,0.441558442,Minnesota Timberwolves,FALSE,0
1470,1163,1166,4/3/2019,20:00,FALSE,away_team,Minnesota Timberwolves,TRUE,35,78,0.448717949,Minnesota Timberwolves,FALSE,0
1471,2410,1186,4/5/2019,20:00,TRUE,home_team,Minnesota Timberwolves,TRUE,36,79,0.455696203,Minnesota Timberwolves,TRUE,1
1472,2427,1203,4/7/2019,15:00,FALSE,home_team,Minnesota Timberwolves,FALSE,36,80,0.45,Minnesota Timberwolves,TRUE,2
1473,2438,1214,4/9/2019,20:00,FALSE,home_team,Minnesota Timberwolves,FALSE,36,81,0.444444444,Minnesota Timberwolves,FALSE,0
1474,1219,1222,4/10/2019,22:00,TRUE,away_team,Minnesota Timberwolves,FALSE,36,82,0.43902439,Minnesota Timberwolves,FALSE,0
1475,4,4,10/17/2018,20:00,FALSE,away_team,New Orleans Pelicans,TRUE,1,1,1,Minnesota Timberwolves,FALSE,0
1476,1248,21,10/19/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,2,2,1,New Orleans Pelicans,TRUE,1
1477,1277,50,10/23/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,3,3,1,New Orleans Pelicans,TRUE,2
1478,1296,69,10/26/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,4,4,1,New Orleans Pelicans,TRUE,3
1479,1306,79,10/27/2018,19:00,FALSE,home_team,New Orleans Pelicans,FALSE,4,5,0.8,New Orleans Pelicans,TRUE,4
1480,87,87,10/29/2018,21:00,TRUE,away_team,New Orleans Pelicans,FALSE,4,6,0.666666667,New Orleans Pelicans,FALSE,0
1481,105,105,10/31/2018,22:00,TRUE,away_team,New Orleans Pelicans,FALSE,4,7,0.571428571,New Orleans Pelicans,FALSE,0
1482,115,115,11/1/2018,22:00,TRUE,away_team,New Orleans Pelicans,FALSE,4,8,0.5,New Orleans Pelicans,FALSE,0
1483,131,131,11/3/2018,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,4,9,0.444444444,New Orleans Pelicans,FALSE,0
1484,145,145,11/5/2018,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,4,10,0.4,New Orleans Pelicans,FALSE,0
1485,1385,158,11/7/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,5,11,0.454545455,New Orleans Pelicans,FALSE,0
1486,1406,179,11/10/2018,19:00,TRUE,home_team,New Orleans Pelicans,TRUE,6,12,0.5,New Orleans Pelicans,TRUE,1
1487,196,196,11/12/2018,19:00,FALSE,away_team,New Orleans Pelicans,TRUE,7,13,0.538461538,New Orleans Pelicans,TRUE,2
1488,206,206,11/14/2018,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,7,14,0.5,New Orleans Pelicans,TRUE,3
1489,1447,220,11/16/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,8,15,0.533333333,New Orleans Pelicans,FALSE,0
1490,1457,230,11/17/2018,19:00,TRUE,home_team,New Orleans Pelicans,TRUE,9,16,0.5625,New Orleans Pelicans,TRUE,1
1491,1471,244,11/19/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,10,17,0.588235294,New Orleans Pelicans,TRUE,2
1492,261,261,11/21/2018,19:00,TRUE,away_team,New Orleans Pelicans,FALSE,10,18,0.555555556,New Orleans Pelicans,TRUE,3
1493,274,274,11/23/2018,19:00,TRUE,away_team,New Orleans Pelicans,FALSE,10,19,0.526315789,New Orleans Pelicans,FALSE,0
1494,284,284,11/24/2018,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,10,20,0.5,New Orleans Pelicans,FALSE,0
1495,1524,297,11/26/2018,20:00,FALSE,home_team,New Orleans Pelicans,FALSE,10,21,0.476190476,New Orleans Pelicans,FALSE,0
1496,1538,311,11/28/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,11,22,0.5,New Orleans Pelicans,FALSE,0
1497,323,323,11/30/2018,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,11,23,0.47826087,New Orleans Pelicans,TRUE,1
1498,336,336,12/2/2018,17:00,FALSE,away_team,New Orleans Pelicans,TRUE,12,24,0.5,New Orleans Pelicans,FALSE,0
1499,1573,346,12/3/2018,20:00,FALSE,home_team,New Orleans Pelicans,FALSE,12,25,0.48,New Orleans Pelicans,TRUE,1
1500,1588,361,12/5/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,13,26,0.5,New Orleans Pelicans,FALSE,0
1501,1600,373,12/7/2018,20:00,FALSE,home_team,New Orleans Pelicans,FALSE,13,27,0.481481481,New Orleans Pelicans,TRUE,1
1502,386,386,12/9/2018,15:00,FALSE,away_team,New Orleans Pelicans,TRUE,14,28,0.5,New Orleans Pelicans,FALSE,0
1503,390,390,12/10/2018,19:00,TRUE,away_team,New Orleans Pelicans,FALSE,14,29,0.482758621,New Orleans Pelicans,TRUE,1
1504,1637,410,12/12/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,15,30,0.5,New Orleans Pelicans,FALSE,0
1505,1665,440,12/16/2018,19:00,FALSE,home_team,New Orleans Pelicans,FALSE,15,31,0.483870968,New Orleans Pelicans,TRUE,1
1506,456,458,12/19/2018,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,15,32,0.46875,New Orleans Pelicans,FALSE,0
1507,470,472,12/21/2018,22:00,TRUE,away_team,New Orleans Pelicans,FALSE,15,33,0.454545455,New Orleans Pelicans,FALSE,0
1508,493,495,12/23/2018,18:00,TRUE,away_team,New Orleans Pelicans,FALSE,15,34,0.441176471,New Orleans Pelicans,FALSE,0
1509,502,504,12/26/2018,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,15,35,0.428571429,New Orleans Pelicans,FALSE,0
1510,1747,522,12/28/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,16,36,0.444444444,New Orleans Pelicans,FALSE,0
1511,1755,530,12/29/2018,19:00,FALSE,home_team,New Orleans Pelicans,FALSE,16,37,0.432432432,New Orleans Pelicans,TRUE,1
1512,1769,544,12/31/2018,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,17,38,0.447368421,New Orleans Pelicans,FALSE,0
1513,552,554,1/2/2019,19:00,TRUE,away_team,New Orleans Pelicans,FALSE,17,39,0.435897436,New Orleans Pelicans,TRUE,1
1514,573,575,1/5/2019,20:00,FALSE,away_team,New Orleans Pelicans,TRUE,18,40,0.45,New Orleans Pelicans,FALSE,0
1515,1820,595,1/7/2019,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,19,41,0.463414634,New Orleans Pelicans,TRUE,1
1516,1837,612,1/9/2019,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,20,42,0.476190476,New Orleans Pelicans,TRUE,2
1517,629,631,1/12/2019,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,20,43,0.465116279,New Orleans Pelicans,TRUE,3
1518,644,646,1/14/2019,22:00,FALSE,away_team,New Orleans Pelicans,TRUE,21,44,0.477272727,New Orleans Pelicans,FALSE,0
1519,657,659,1/16/2019,22:00,TRUE,away_team,New Orleans Pelicans,FALSE,21,45,0.466666667,New Orleans Pelicans,TRUE,1
1520,672,675,1/18/2019,22:00,TRUE,away_team,New Orleans Pelicans,FALSE,21,46,0.456521739,New Orleans Pelicans,FALSE,0
1521,692,695,1/21/2019,17:00,FALSE,away_team,New Orleans Pelicans,TRUE,22,47,0.468085106,New Orleans Pelicans,FALSE,0
1522,1935,711,1/23/2019,20:00,FALSE,home_team,New Orleans Pelicans,FALSE,22,48,0.458333333,New Orleans Pelicans,TRUE,1
1523,713,716,1/24/2019,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,22,49,0.448979592,New Orleans Pelicans,FALSE,0
1524,1956,732,1/26/2019,18:00,FALSE,home_team,New Orleans Pelicans,FALSE,22,50,0.44,New Orleans Pelicans,FALSE,0
1525,748,751,1/29/2019,20:00,FALSE,away_team,New Orleans Pelicans,TRUE,23,51,0.450980392,New Orleans Pelicans,FALSE,0
1526,1982,758,1/30/2019,20:00,FALSE,home_team,New Orleans Pelicans,FALSE,23,52,0.442307692,New Orleans Pelicans,TRUE,1
1527,780,783,2/2/2019,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,23,53,0.433962264,New Orleans Pelicans,FALSE,0
1528,2015,791,2/4/2019,20:00,FALSE,home_team,New Orleans Pelicans,FALSE,23,54,0.425925926,New Orleans Pelicans,FALSE,0
1529,801,804,2/6/2019,20:00,FALSE,away_team,New Orleans Pelicans,TRUE,24,55,0.436363636,New Orleans Pelicans,FALSE,0
1530,2043,819,2/8/2019,21:00,TRUE,home_team,New Orleans Pelicans,TRUE,25,56,0.446428571,New Orleans Pelicans,TRUE,1
1531,826,829,2/9/2019,20:00,TRUE,away_team,New Orleans Pelicans,FALSE,25,57,0.438596491,New Orleans Pelicans,TRUE,2
1532,2074,850,2/12/2019,20:00,FALSE,home_team,New Orleans Pelicans,FALSE,25,58,0.431034483,New Orleans Pelicans,FALSE,0
1533,2088,864,2/14/2019,20:00,TRUE,home_team,New Orleans Pelicans,TRUE,26,59,0.440677966,New Orleans Pelicans,FALSE,0
1534,872,875,2/22/2019,19:00,TRUE,away_team,New Orleans Pelicans,FALSE,26,60,0.433333333,New Orleans Pelicans,TRUE,1
1535,2112,888,2/23/2019,19:00,TRUE,home_team,New Orleans Pelicans,TRUE,27,61,0.442622951,New Orleans Pelicans,FALSE,0
1536,2130,906,2/25/2019,20:00,FALSE,home_team,New Orleans Pelicans,FALSE,27,62,0.435483871,New Orleans Pelicans,TRUE,1
1537,912,915,2/27/2019,22:00,TRUE,away_team,New Orleans Pelicans,FALSE,27,63,0.428571429,New Orleans Pelicans,FALSE,0
1538,928,931,3/1/2019,21:00,FALSE,away_team,New Orleans Pelicans,TRUE,28,64,0.4375,New Orleans Pelicans,FALSE,0
1539,933,936,3/2/2019,21:00,FALSE,away_team,New Orleans Pelicans,TRUE,29,65,0.446153846,New Orleans Pelicans,TRUE,1
1540,954,957,3/4/2019,21:00,FALSE,away_team,New Orleans Pelicans,TRUE,30,66,0.454545455,New Orleans Pelicans,TRUE,2
